,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS
393,1,1,0,2,157500.0,4,4,2,5,-13979,-1626,3.0
394,0,1,1,1,225000.0,0,1,1,1,-16503,-2670,3.0
395,1,1,0,1,202500.0,4,4,1,5,-11942,-3638,3.0
396,0,0,1,2,270000.0,4,4,1,1,-14197,-1389,4.0
397,1,0,1,1,292500.0,0,4,0,1,-14785,-3018,3.0
398,0,0,0,1,112500.0,0,4,1,5,-11028,-110,3.0
399,1,0,1,1,157500.0,4,4,1,1,-15627,-2315,3.0
400,1,0,1,1,135000.0,4,1,1,1,-9403,-1999,3.0
401,1,0,1,2,180000.0,4,4,1,1,-13828,-6004,4.0
402,1,1,0,1,202500.0,4,4,1,1,-15974,-4867,3.0
403,0,1,1,1,360000.0,4,1,1,1,-11619,-2475,3.0
404,0,1,1,1,112500.0,0,4,0,1,-11660,-807,3.0
405,0,0,1,1,162000.0,2,1,0,1,-15027,-88,3.0
406,1,0,1,1,144000.0,4,1,1,1,-12882,-3471,3.0
407,1,1,1,1,225000.0,4,4,1,1,-11378,-867,3.0
408,0,0,1,1,126000.0,0,4,1,1,-18140,-4119,3.0
409,0,0,1,1,112500.0,4,1,1,1,-13656,-2207,3.0
410,1,1,1,1,225000.0,4,4,1,1,-11378,-867,3.0
411,1,1,1,2,135000.0,4,1,1,1,-13495,-2174,4.0
412,0,0,0,1,112500.0,4,4,1,1,-11165,-2768,3.0
413,0,1,0,2,135000.0,4,4,1,1,-8717,-1857,4.0
414,1,1,1,1,180000.0,4,4,1,1,-13585,-747,3.0
415,1,0,0,1,202500.0,0,1,1,1,-13040,-1223,3.0
416,0,1,1,1,112500.0,0,4,1,1,-15109,-1956,3.0
417,0,1,0,1,157500.0,4,1,1,1,-9697,-257,3.0
418,0,1,1,2,175500.0,2,4,1,1,-18676,-532,4.0
419,0,0,1,2,72000.0,4,4,1,1,-15368,-5496,4.0
420,0,1,0,1,387000.0,4,1,1,1,-13168,-2574,3.0
421,1,0,1,1,225000.0,4,4,1,1,-13788,-640,3.0
422,1,1,0,1,495000.0,4,4,1,1,-10261,-235,3.0
423,0,1,0,1,315000.0,0,1,1,1,-11025,-2065,3.0
424,0,0,1,1,72000.0,0,4,1,1,-8054,-389,3.0
425,0,1,1,1,130500.0,4,4,1,1,-14152,-5560,3.0
426,0,0,1,2,216000.0,2,1,1,1,-15444,-3112,4.0
427,0,0,1,2,112500.0,0,4,1,1,-12563,-1025,4.0
428,1,1,1,2,225000.0,4,4,1,1,-16221,-6903,4.0
429,1,1,1,1,247500.0,4,1,1,2,-15606,-160,3.0
430,1,1,1,2,148500.0,4,4,1,1,-11681,-588,4.0
431,0,1,0,2,180000.0,4,1,1,1,-12709,-3193,4.0
432,0,1,1,1,315000.0,0,4,1,2,-16095,-7979,3.0
433,0,1,1,1,157500.0,4,2,0,1,-13046,-2753,3.0
434,0,1,1,1,67500.0,4,4,1,5,-17206,-1401,3.0
435,0,1,0,1,171000.0,0,1,1,1,-11082,-1976,3.0
436,1,1,1,2,180000.0,4,4,1,1,-14770,-1173,4.0
437,1,1,1,2,254700.0,0,4,1,1,-17254,-9131,4.0
438,0,0,1,1,166500.0,4,4,1,1,-20208,-8033,3.0
439,1,0,0,1,405000.0,4,4,1,5,-12675,-1328,3.0
440,0,0,1,1,180000.0,4,1,1,1,-9190,-933,3.0
441,1,1,0,1,270000.0,4,4,1,2,-9765,-1028,3.0
442,0,0,1,1,135000.0,4,4,1,1,-16609,-186,3.0
443,0,0,1,1,112500.0,4,4,1,1,-13741,-5221,3.0
444,0,1,1,1,180000.0,4,1,1,1,-15001,-249,3.0
445,1,1,0,1,148500.0,0,4,1,1,-12930,-2865,3.0
446,1,1,1,2,225000.0,4,4,1,4,-12997,-5469,4.0
447,0,0,0,2,135000.0,4,4,1,1,-15050,-4977,4.0
448,0,0,0,2,166500.0,4,4,1,1,-13040,-1588,4.0
449,1,0,0,1,112500.0,4,4,1,1,-8843,-495,3.0
450,0,0,1,2,157500.0,4,4,1,1,-11209,-737,4.0
451,0,0,1,1,112500.0,2,4,1,1,-14887,-2599,3.0
452,0,1,1,1,135000.0,0,1,1,1,-15481,-2874,3.0
453,1,1,0,2,292500.0,0,4,1,1,-14670,-6957,4.0
454,0,0,1,1,157500.0,4,4,1,1,-13437,-1671,3.0
455,0,1,0,1,67500.0,2,4,1,1,-15151,-1162,3.0
456,1,0,0,1,405000.0,4,4,1,5,-12675,-1328,3.0
457,1,0,1,2,207000.0,0,4,1,1,-12995,-1509,4.0
458,0,0,1,2,67500.0,4,4,2,1,-13868,-3008,3.0
459,0,1,1,1,333000.0,0,1,1,1,-11525,-1616,3.0
460,0,0,1,1,225000.0,0,4,1,1,-12478,-3569,3.0
461,1,1,1,1,225000.0,4,4,1,1,-14283,-1609,3.0
462,1,0,1,1,180000.0,0,4,1,2,-12627,-2267,3.0
463,0,0,1,1,99000.0,0,4,0,1,-10425,-757,3.0
464,1,1,1,1,450000.0,4,1,1,3,-18476,-2625,3.0
465,0,0,1,1,112500.0,2,2,0,1,-10926,-3570,3.0
466,0,0,1,1,202500.0,2,4,0,1,-15975,-8760,3.0
467,0,1,1,2,103500.0,4,4,1,1,-11816,-1600,4.0
468,0,1,0,1,315000.0,0,1,1,1,-11025,-2065,3.0
469,0,1,1,1,360000.0,4,1,1,1,-12367,-928,3.0
470,0,0,1,1,67500.0,4,2,1,1,-13094,-3454,3.0
471,1,1,1,2,171000.0,4,4,1,1,-13344,-1230,4.0
472,0,0,1,2,202500.0,4,2,1,1,-12649,-764,4.0
473,0,1,1,1,157500.0,0,1,1,1,-14474,-2259,3.0
474,1,1,0,1,225000.0,0,4,1,1,-16737,-2410,3.0
475,0,0,1,1,139500.0,1,3,1,1,-21735,365243,3.0
476,1,1,0,2,315000.0,0,4,1,1,-15476,-2879,4.0
477,0,0,1,2,90000.0,4,4,1,5,-13847,-366,4.0
478,0,0,1,1,225000.0,4,1,1,1,-13071,-1344,3.0
479,0,0,1,1,135000.0,0,2,1,1,-10288,-2616,3.0
480,1,0,0,1,180000.0,4,4,1,1,-10656,-926,3.0
481,0,1,1,2,270000.0,0,1,1,1,-13669,-428,4.0
482,1,1,1,1,315000.0,4,1,1,1,-17318,-552,3.0
483,1,1,0,2,225000.0,4,4,1,1,-12293,-3596,4.0
484,1,1,1,2,360000.0,4,4,1,1,-13465,-839,4.0
485,1,1,1,2,315000.0,4,1,1,1,-12615,-1156,4.0
486,0,0,0,2,180000.0,2,1,1,1,-13727,-5215,4.0
487,0,0,0,2,72000.0,0,4,1,1,-12417,-2265,4.0
488,1,1,0,1,135000.0,4,1,1,1,-12241,-1581,3.0
489,0,0,1,2,225000.0,4,1,1,1,-10029,-2705,4.0
490,1,1,1,2,270000.0,0,1,1,1,-15988,-990,4.0
491,0,1,1,1,112500.0,0,4,1,1,-15109,-1956,3.0
492,0,1,0,2,315000.0,4,4,1,4,-12209,-840,4.0
493,1,1,0,1,126000.0,1,4,1,1,-15776,365243,3.0
494,1,1,1,1,292500.0,0,1,1,1,-12569,-3322,3.0
495,1,1,0,1,157500.0,4,4,1,1,-9725,-139,3.0
496,0,1,1,2,315000.0,0,1,1,5,-12621,-1327,4.0
497,0,1,0,2,135000.0,0,4,2,1,-10625,-1701,3.0
498,0,1,0,1,135000.0,4,1,1,2,-12523,-2482,3.0
499,1,0,0,2,90000.0,4,4,1,2,-14767,-932,4.0
500,0,0,1,2,67500.0,4,4,1,1,-15630,-716,4.0
501,0,0,1,1,180000.0,4,4,1,1,-19990,-10490,3.0
502,0,1,1,1,382500.0,4,4,1,1,-14317,-2751,3.0
503,0,1,1,1,279000.0,4,1,0,1,-16187,-3731,3.0
504,0,0,1,2,225000.0,4,4,0,1,-11268,-1741,4.0
505,0,1,1,1,157500.0,0,4,1,1,-15355,-4403,3.0
506,1,1,0,2,450000.0,4,4,1,1,-14970,-7183,4.0
507,1,0,1,1,225000.0,4,4,1,1,-13788,-640,3.0
508,0,0,1,1,112500.0,4,1,1,1,-13656,-2207,3.0
509,0,0,1,2,121500.0,0,4,1,1,-14656,-588,4.0
510,1,1,0,2,166500.0,0,1,1,1,-12312,-1199,4.0
511,1,0,1,1,135000.0,4,4,1,1,-17152,-1359,3.0
512,1,0,0,1,202500.0,4,4,1,1,-14829,-685,3.0
513,0,0,1,1,90000.0,4,2,1,1,-12166,-1373,3.0
514,0,1,1,2,540000.0,4,1,3,1,-14160,-422,3.0
515,0,0,0,1,90000.0,4,4,1,2,-15655,-1191,3.0
516,1,0,0,1,189000.0,4,4,1,1,-11700,-404,3.0
517,1,0,0,1,405000.0,4,4,1,5,-12675,-1328,3.0
518,1,0,1,2,135000.0,0,4,1,1,-13037,-200,4.0
519,0,0,1,1,112500.0,4,1,1,1,-10831,-1263,3.0
520,0,0,1,2,157500.0,0,4,1,1,-13379,-1862,4.0
521,1,1,1,1,112500.0,4,4,1,1,-12571,-451,3.0
522,0,1,0,2,270000.0,2,1,1,1,-16053,-7369,4.0
523,0,0,1,1,211500.0,4,4,1,1,-12585,-755,3.0
524,1,0,1,2,99000.0,4,4,1,1,-14226,-1026,4.0
525,0,1,0,1,315000.0,0,1,1,1,-11025,-2065,3.0
526,0,1,0,2,315000.0,4,4,1,1,-15621,-3792,4.0
527,1,0,1,2,270000.0,4,4,3,1,-11505,-4019,3.0
528,1,0,0,1,202500.0,4,4,1,1,-10512,-523,3.0
529,1,0,1,1,225000.0,0,4,1,1,-9865,-827,3.0
530,0,1,1,1,225000.0,0,1,1,1,-16503,-2670,3.0
531,0,1,1,1,90000.0,0,1,1,2,-12408,-2293,3.0
532,0,1,0,1,315000.0,0,1,1,1,-14504,-2518,3.0
533,0,0,1,1,54000.0,4,4,1,1,-15581,-187,3.0
534,0,1,1,1,315000.0,0,1,1,1,-16710,-3092,3.0
535,1,0,0,1,472500.0,0,1,1,5,-8907,-913,3.0
536,0,0,0,2,99000.0,2,4,1,1,-14360,-4660,4.0
537,1,0,1,1,112500.0,4,1,1,1,-13682,-5460,3.0
538,0,0,1,2,67500.0,4,4,2,1,-13868,-3008,3.0
539,0,0,1,1,135000.0,4,4,1,1,-10112,-3170,3.0
540,1,0,1,1,292500.0,0,4,0,1,-14785,-3018,3.0
541,0,0,0,1,225000.0,0,4,0,1,-12297,-3195,3.0
542,1,1,0,1,270000.0,0,4,0,1,-13534,-1420,3.0
543,0,0,0,1,90000.0,0,4,1,1,-10883,-1858,3.0
544,0,0,1,1,45000.0,0,4,1,1,-15616,-1057,3.0
545,0,0,1,1,117000.0,4,1,1,1,-18989,-551,3.0
546,1,0,0,2,135000.0,4,4,1,1,-13639,-430,4.0
547,0,0,0,1,675000.0,0,1,1,1,-10885,-1039,3.0
548,1,1,1,1,180000.0,4,4,0,1,-14450,-3243,3.0
549,0,0,1,1,202500.0,2,4,0,1,-15975,-8760,3.0
550,0,0,1,1,180000.0,0,4,0,1,-11920,-2967,3.0
551,0,0,1,1,65250.0,1,4,0,1,-22068,365243,3.0
552,0,0,1,1,135000.0,4,2,1,1,-14099,-1616,3.0
553,0,1,1,2,144000.0,4,1,1,1,-14291,-532,4.0
554,1,0,1,1,180000.0,4,1,1,1,-9441,-1235,3.0
555,0,0,1,2,103500.0,4,4,1,1,-15567,-1882,4.0
556,1,1,1,1,144000.0,2,4,1,3,-10659,-3131,3.0
557,0,1,1,1,450000.0,0,4,1,1,-17297,-521,3.0
558,0,0,1,1,135000.0,0,4,1,5,-11034,-2421,3.0
559,0,0,1,1,360000.0,0,4,1,1,-17106,-2849,3.0
560,1,1,1,1,315000.0,0,4,1,1,-14868,-3013,3.0
561,0,0,0,1,99000.0,4,4,1,1,-15448,-8140,3.0
562,0,0,1,1,112500.0,4,4,1,1,-10406,-2774,3.0
563,0,0,1,1,135000.0,4,1,1,1,-13833,-617,3.0
564,0,0,1,1,180000.0,0,4,1,1,-13837,-1386,3.0
565,1,1,0,1,202500.0,4,4,1,1,-14116,-6032,3.0
566,0,0,1,1,675000.0,0,1,1,1,-15944,-1467,3.0
567,1,0,0,2,171000.0,4,4,1,2,-13865,-5674,4.0
568,1,1,1,1,225000.0,0,1,1,1,-10298,-1860,3.0
569,0,1,1,2,121500.0,4,2,1,1,-11327,-101,4.0
570,1,1,1,1,247500.0,4,1,1,1,-9425,-232,3.0
571,0,0,1,1,337500.0,4,4,1,1,-12790,-3329,3.0
572,1,0,0,1,225000.0,0,1,1,5,-13694,-3488,3.0
573,0,0,0,1,162000.0,4,2,0,1,-12580,-3109,3.0
574,0,0,0,1,135000.0,0,4,1,5,-13689,-1172,3.0
575,1,1,0,2,225000.0,2,1,1,5,-10937,-1539,4.0
576,1,1,1,2,180000.0,4,4,1,1,-16032,-1221,4.0
577,0,0,1,2,202500.0,4,1,1,1,-10997,-2289,4.0
578,1,0,0,2,202500.0,4,4,1,5,-10954,-745,4.0
579,0,0,0,1,157500.0,0,1,1,1,-11713,-529,3.0
580,1,1,0,1,495000.0,4,4,1,1,-10261,-235,3.0
581,1,0,0,1,225000.0,4,1,1,1,-18093,-2493,3.0
582,0,1,1,1,90000.0,4,1,1,5,-12639,-686,3.0
583,1,0,1,1,225000.0,2,4,1,1,-9183,-2054,3.0
584,0,0,0,1,157500.0,4,4,1,1,-10087,-2908,3.0
585,1,0,0,1,180000.0,4,4,1,1,-15997,-1892,3.0
586,0,0,1,2,157500.0,4,4,3,1,-14197,-3350,3.0
587,1,1,1,1,225000.0,4,1,1,1,-16783,-3451,3.0
588,0,0,0,2,90000.0,4,4,1,1,-11863,-96,4.0
589,1,1,1,2,121500.0,4,4,1,1,-10991,-637,4.0
590,1,1,1,1,135000.0,4,1,1,1,-15013,-3846,3.0
591,1,0,0,2,180000.0,4,4,1,1,-9930,-2324,4.0
592,0,0,1,1,198000.0,1,4,1,1,-18490,365243,3.0
593,1,1,0,1,270000.0,0,1,1,1,-11373,-1371,3.0
594,0,0,1,1,211500.0,2,4,0,1,-16212,-7099,3.0
595,0,1,1,1,135000.0,2,4,1,2,-12018,-2971,3.0
596,1,0,1,1,202500.0,4,4,1,1,-13426,-6753,3.0
597,1,1,1,1,324000.0,0,4,1,2,-11523,-2522,3.0
598,0,1,0,2,144000.0,4,4,1,1,-15155,-1943,4.0
599,1,0,1,1,225000.0,4,1,1,1,-10382,-1081,3.0
600,0,0,1,1,121500.0,4,4,1,1,-16375,-962,3.0
601,1,1,1,1,373500.0,2,1,1,3,-13001,-1213,3.0
602,0,0,1,1,270000.0,2,4,1,1,-14400,-2512,3.0
603,0,1,1,1,157500.0,4,2,0,1,-13046,-2753,3.0
604,0,0,1,2,157500.0,0,1,1,1,-12135,-1216,4.0
605,1,1,1,1,360000.0,0,1,1,4,-10821,-2847,3.0
606,1,1,0,1,148500.0,0,4,1,1,-12930,-2865,3.0
607,0,0,1,1,166500.0,4,4,0,1,-12258,-1816,3.0
608,1,1,0,1,144000.0,4,4,1,1,-12116,-196,3.0
609,1,0,1,1,225000.0,4,4,1,1,-10298,-3145,3.0
610,0,0,1,1,135000.0,2,1,0,1,-16986,-9195,3.0
611,1,1,1,1,202500.0,4,4,1,1,-10144,-825,3.0
612,0,1,1,1,202500.0,4,4,1,1,-13666,-2089,3.0
613,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,3.0
614,0,1,1,2,216000.0,4,1,1,1,-12757,-4887,4.0
615,0,0,1,1,202500.0,4,4,1,1,-16103,-3565,3.0
616,1,1,1,1,450000.0,4,1,1,3,-18476,-2625,3.0
617,1,1,0,2,427500.0,0,1,1,1,-15144,-6400,4.0
618,0,0,1,1,171000.0,1,4,0,1,-17597,365243,3.0
619,1,1,1,2,157500.0,0,1,1,5,-14192,-626,4.0
620,0,0,0,1,58500.0,4,4,1,1,-14437,-2341,3.0
621,0,0,0,2,112500.0,2,4,1,1,-10150,-1162,4.0
622,0,1,0,1,81000.0,4,4,1,1,-15062,-2014,3.0
623,0,0,1,2,157500.0,0,4,1,1,-10086,-1679,4.0
624,0,0,1,2,180000.0,2,1,1,1,-11020,-3578,4.0
625,0,1,1,1,90000.0,2,4,1,1,-17532,-8044,3.0
626,0,1,1,1,315000.0,4,4,1,1,-15506,-6099,3.0
627,1,1,0,2,315000.0,0,4,1,1,-15476,-2879,4.0
628,1,0,1,1,157500.0,4,4,1,1,-12272,-2212,3.0
629,0,0,1,2,153000.0,4,1,1,1,-10783,-1011,4.0
630,0,0,1,2,157500.0,4,4,2,1,-13716,-1325,3.0
631,0,0,0,2,225000.0,2,1,1,5,-10596,-3365,4.0
632,1,1,0,1,225000.0,4,4,1,1,-18684,-2423,3.0
633,0,0,1,2,202500.0,4,4,0,1,-13643,-3883,4.0
634,0,1,1,1,67500.0,4,4,1,1,-11454,-1678,3.0
635,0,0,0,1,67500.0,0,4,1,1,-11306,-2053,3.0
636,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
637,0,0,1,1,139500.0,1,3,1,1,-21735,365243,3.0
638,1,1,1,2,180000.0,4,1,1,1,-19580,-1230,4.0
639,1,1,1,1,337500.0,4,1,1,1,-12423,-5621,3.0
640,1,0,0,1,292500.0,2,4,1,1,-15437,-7835,3.0
641,0,0,1,1,67500.0,0,1,1,1,-8520,-133,3.0
642,0,0,0,1,135000.0,4,1,1,5,-10263,-583,3.0
643,0,1,1,1,157500.0,0,4,1,1,-15355,-4403,3.0
644,0,0,1,2,126000.0,0,1,1,1,-12411,-1773,4.0
645,1,1,1,1,157500.0,1,4,1,1,-11050,-443,3.0
646,0,0,1,2,243000.0,2,1,1,1,-10177,-3395,4.0
647,1,1,0,2,135000.0,4,4,1,5,-16625,-561,4.0
648,1,1,1,1,198000.0,4,4,1,1,-15427,-3307,3.0
649,1,1,0,2,180000.0,4,4,1,5,-10213,-581,4.0
650,1,1,0,1,351000.0,0,4,1,1,-16143,-8479,3.0
651,1,1,1,1,292500.0,0,1,1,1,-12569,-3322,3.0
652,1,0,1,1,234000.0,4,4,1,1,-11970,-1748,3.0
653,0,0,1,2,225000.0,4,1,1,0,-15377,-341,4.0
654,0,0,1,1,180000.0,0,4,0,1,-11920,-2967,3.0
655,0,0,0,1,157500.0,4,4,1,1,-9517,-1810,3.0
656,0,1,0,1,337500.0,4,1,1,1,-10542,-2607,3.0
657,0,0,1,1,270000.0,2,4,1,1,-14400,-2512,3.0
658,1,0,0,1,112500.0,4,4,1,1,-8843,-495,3.0
659,0,1,1,2,112500.0,4,4,1,1,-9994,-644,4.0
660,1,1,1,1,225000.0,4,1,1,1,-16783,-3451,3.0
661,1,0,1,1,202500.0,0,4,1,1,-11105,-3000,3.0
662,1,1,1,2,157500.0,0,1,1,1,-13536,-2092,4.0
663,0,1,1,1,157500.0,4,4,1,1,-12500,-5762,3.0
664,0,1,1,2,112500.0,4,1,1,1,-14133,-2695,4.0
665,1,0,1,1,117000.0,4,4,0,1,-15335,-1569,3.0
666,0,0,1,2,157500.0,0,1,1,1,-12135,-1216,4.0
667,1,1,0,2,225000.0,4,4,1,1,-14136,-2628,4.0
668,0,0,1,1,157500.0,4,4,1,1,-14510,-3805,3.0
669,1,0,1,1,112500.0,4,4,1,1,-18394,-5155,3.0
670,1,1,1,2,675000.0,0,1,1,1,-13398,-3003,4.0
671,1,1,1,1,405000.0,2,1,1,1,-11532,-4917,3.0
672,0,1,1,2,306000.0,2,1,1,1,-13541,-3965,4.0
673,1,1,1,1,450000.0,0,4,1,1,-18173,-678,3.0
674,0,1,1,2,225000.0,0,1,1,1,-14100,-3623,4.0
675,1,1,1,1,193500.0,4,4,1,1,-10439,-2250,3.0
676,1,0,1,1,99000.0,1,4,1,1,-16323,365243,3.0
677,0,0,0,2,157500.0,4,1,1,1,-11678,-2758,4.0
678,0,1,0,1,180000.0,0,4,1,1,-10492,-1079,3.0
679,1,0,0,1,157500.0,4,1,1,1,-12348,-380,3.0
680,1,1,1,2,225000.0,4,4,1,1,-10796,-2531,4.0
681,1,1,1,1,225000.0,4,4,1,1,-11177,-4205,3.0
682,1,0,1,2,135000.0,4,4,1,1,-11010,-1838,4.0
683,0,0,1,2,157500.0,0,1,1,1,-13766,-73,4.0
684,1,1,0,2,234000.0,2,4,1,1,-10293,-3243,4.0
685,1,0,1,1,157500.0,4,4,1,1,-8565,-423,3.0
686,1,0,1,1,231750.0,4,4,1,1,-14247,-135,3.0
687,0,1,1,1,121500.0,4,4,1,1,-15999,-3269,3.0
688,1,0,1,1,180000.0,4,4,1,1,-13706,-932,3.0
689,0,1,1,1,540000.0,2,2,1,1,-13297,-168,3.0
690,0,0,1,1,157500.0,4,4,1,1,-16806,-468,3.0
691,1,1,1,1,225000.0,4,4,1,1,-16175,-2371,3.0
692,1,1,1,1,135000.0,2,1,1,1,-8972,-145,3.0
693,0,1,1,2,144000.0,4,4,1,1,-11086,-2937,4.0
694,1,1,1,1,351000.0,4,4,1,1,-13408,-444,3.0
695,0,0,1,1,405000.0,2,1,1,1,-12732,-4520,3.0
696,0,0,1,1,112500.0,4,4,1,1,-11472,-1026,3.0
697,1,1,1,1,360000.0,0,1,1,1,-14967,-2403,3.0
698,0,0,1,1,99000.0,4,4,1,2,-11039,-2809,3.0
699,0,0,1,2,85500.0,4,4,0,1,-10081,-249,4.0
700,1,1,1,2,472500.0,0,1,1,1,-17844,-2045,4.0
701,1,0,0,1,225000.0,4,4,1,1,-19129,-806,3.0
702,1,1,0,1,360000.0,2,1,1,3,-14980,-2847,3.0
703,0,1,0,1,135000.0,4,4,1,1,-11694,-460,3.0
704,1,0,1,2,225000.0,4,4,1,1,-16778,-332,4.0
705,0,0,1,2,202500.0,4,4,1,2,-11468,-4448,4.0
706,0,1,0,2,112500.0,4,4,1,1,-11870,-1497,4.0
707,1,0,0,1,135000.0,4,4,1,1,-11101,-96,3.0
708,0,1,0,1,225000.0,0,1,0,5,-9932,-668,3.0
709,0,0,1,1,135000.0,4,4,1,1,-18875,-2675,3.0
710,0,0,1,1,126000.0,4,4,1,1,-11461,-1204,3.0
711,0,1,1,1,157500.0,4,1,1,1,-11849,-2775,3.0
712,1,1,1,1,225000.0,2,1,1,1,-11429,-3165,3.0
713,1,0,1,1,180000.0,4,4,1,1,-18077,-3616,3.0
714,0,0,0,2,76500.0,0,4,1,1,-11978,-370,4.0
715,1,0,1,1,112500.0,4,4,0,1,-18905,-4933,3.0
716,0,0,0,1,135000.0,4,4,1,1,-16415,-3054,3.0
717,0,1,1,1,135000.0,4,1,1,1,-10014,-2311,3.0
718,0,0,1,2,157500.0,4,1,3,1,-18518,-1989,3.0
719,1,0,1,1,135000.0,4,4,1,1,-18719,-1473,3.0
720,0,1,1,1,157500.0,4,3,1,1,-14400,-1435,3.0
721,0,0,1,1,315000.0,2,4,0,1,-11206,-2514,3.0
722,0,1,1,2,157500.0,4,4,1,1,-15021,-6879,4.0
723,1,0,1,1,292500.0,4,1,1,0,-12954,-2590,3.0
724,0,0,1,1,225000.0,4,4,1,1,-13048,-440,3.0
725,1,1,1,1,220500.0,0,4,1,1,-14469,-134,3.0
726,1,0,0,1,162000.0,4,1,1,2,-11045,-939,3.0
727,1,0,0,1,270000.0,4,1,1,1,-10108,-1473,3.0
728,0,0,1,1,360000.0,0,4,1,1,-17106,-2849,3.0
729,1,1,1,1,810000.0,0,1,1,1,-18365,-4456,3.0
730,1,1,1,2,81000.0,2,4,1,1,-13276,-5581,4.0
731,1,0,1,1,135000.0,4,4,1,1,-18719,-1473,3.0
732,0,0,1,2,135000.0,4,4,2,4,-12490,-726,3.0
733,0,1,1,1,112500.0,0,1,0,1,-10551,-3000,3.0
734,0,1,1,1,157500.0,4,4,1,1,-12500,-5762,3.0
735,0,0,1,2,225000.0,0,1,1,1,-11729,-1153,4.0
736,0,1,1,1,135000.0,4,1,1,1,-14863,-4407,3.0
737,0,0,1,2,157500.0,4,4,1,1,-14212,-1889,4.0
738,1,1,0,1,135000.0,4,4,1,1,-10583,-1184,3.0
739,1,0,1,2,225000.0,4,4,1,1,-17624,-686,4.0
740,1,1,0,1,315000.0,0,1,1,5,-11689,-716,3.0
741,1,0,1,2,81000.0,1,4,1,1,-22290,365243,4.0
742,0,0,0,1,90000.0,4,4,1,1,-16118,-1959,3.0
743,0,1,1,2,315000.0,0,1,1,5,-12621,-1327,4.0
744,0,0,0,1,90000.0,4,4,1,5,-10092,-976,3.0
745,0,0,0,2,135000.0,0,4,1,1,-12541,-4549,4.0
746,0,1,0,2,103500.0,4,4,1,1,-15493,-872,4.0
747,1,1,1,1,225000.0,4,2,1,1,-13205,-248,3.0
748,1,0,0,2,180000.0,4,4,1,1,-9930,-2324,4.0
749,0,1,1,2,144000.0,4,4,1,1,-11086,-2937,4.0
750,0,0,0,1,135000.0,0,4,1,1,-14438,-235,3.0
751,1,1,0,1,135000.0,0,4,1,1,-9423,-1405,3.0
752,1,0,1,1,360000.0,4,4,0,1,-11524,-2554,3.0
753,1,1,1,1,202500.0,4,4,1,1,-19060,-398,3.0
754,0,0,1,2,135000.0,4,4,1,1,-12760,-1518,4.0
755,0,0,1,2,337500.0,2,1,1,1,-15648,-4157,4.0
756,0,0,1,2,135000.0,4,4,1,1,-12760,-1518,4.0
757,0,0,1,2,337500.0,0,4,3,1,-11440,-2422,3.0
758,1,0,1,1,315000.0,0,4,1,1,-11377,-1100,3.0
759,0,0,0,1,135000.0,4,4,1,1,-15692,-9136,3.0
760,1,1,1,1,202500.0,4,2,1,1,-16856,-854,3.0
761,1,1,1,1,270000.0,4,4,1,1,-18383,-3870,3.0
762,1,0,1,2,270000.0,4,4,1,1,-10905,-1873,4.0
763,1,1,1,1,135000.0,0,4,1,1,-10707,-2564,3.0
764,1,0,1,2,112500.0,4,4,1,1,-21312,-10050,4.0
765,1,1,1,1,135000.0,0,1,1,1,-11383,-777,3.0
766,0,1,0,1,157500.0,4,1,1,1,-9697,-257,3.0
767,0,1,1,1,630000.0,4,4,1,1,-17755,-401,3.0
768,0,0,1,1,211500.0,4,4,1,1,-12585,-755,3.0
769,1,0,0,1,180000.0,0,3,1,1,-10940,-2483,3.0
770,0,0,0,1,157500.0,0,1,1,1,-12071,-930,3.0
771,0,1,1,2,202500.0,4,4,1,1,-13141,-1222,4.0
772,0,0,1,1,202500.0,4,4,1,1,-15804,-732,3.0
773,0,0,1,1,337500.0,0,4,1,1,-14840,-1539,3.0
774,0,0,1,1,270000.0,2,4,1,1,-14400,-2512,3.0
775,1,1,1,2,180000.0,2,4,1,5,-16721,-1965,4.0
776,0,0,0,1,180000.0,2,1,1,1,-14069,-2500,3.0
777,1,0,0,1,180000.0,0,4,1,1,-14401,-979,3.0
778,0,1,0,1,157500.0,4,1,1,1,-9697,-257,3.0
779,0,1,1,1,112500.0,4,4,1,1,-14234,-309,3.0
780,1,1,0,1,238500.0,4,1,1,5,-11384,-1965,3.0
781,0,1,0,1,387000.0,4,1,1,1,-13168,-2574,3.0
782,0,0,0,2,171000.0,4,4,1,1,-14622,-1160,4.0
783,0,0,1,1,225000.0,0,4,1,1,-12478,-3569,3.0
784,1,1,1,1,270000.0,1,4,1,1,-15493,365243,3.0
785,1,1,0,2,112500.0,4,1,1,1,-16044,-6693,4.0
786,1,0,0,1,135000.0,4,4,1,1,-10089,-2757,3.0
787,1,0,1,1,157500.0,0,4,1,1,-10676,-2326,3.0
788,1,0,0,2,225000.0,4,1,0,1,-16768,-3088,4.0
789,0,0,1,2,270000.0,0,1,1,1,-11506,-2331,4.0
790,1,1,1,1,112500.0,4,1,1,1,-11809,-536,3.0
